LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10547,Lake County,Ely,Minnesota,USA,North America,Not applicable,91,50,W,47,50,N,-91.83333333,47.83333333,48.2,-91,46.93,-91.75,,,"Superior National Forest (near Ely) - second-growth stand (about 70 years old), 46% black spruce, 23% jack pine, 23% paper birch, 5% balsam fir and 3% quaking aspen. Shrub species in the understorey include willow, mountain alder, juneberry, beaked hazeln",4,1
10548,"Heart Lake, Lake County",Ely,Minnesota,USA,North America,Not applicable,91,50,W,47,50,N,-91.83333333,47.83333333,47.77,-91.65,47.77,-91.65,,,Superior National Forest (near Ely) - April 1952 a fire burnt 325 ha. It had been a 10 yr old jack pine plantation. Jack pine trees dispersed seeds after the fire and red pines were planted.,5,2
10549,"Keeley Creek, Lake County",Ely,Minnesota,USA,North America,Not applicable,91,50,W,47,50,N,-91.83333333,47.83333333,47.77,-91.7,47.77,-91.7,,,Superior National Forest (near Ely) - July 1955 a fire burnt 12ha.,5,2
10550,"Cave Creek Bajada, Portal, Cochise County","Portal, Cochise County",Arizona,USA,North America,Not applicable,109,0,W,32,0,N,-109,32,32,-109,32,-109,1330,,None,3,3
10551,Illinois State,Not applicable,Illinois,USA,North America,Not applicable,89,25,W,39,30,N,-89.41666667,39.5,42.5,-87.45,36.9667,-91.5167,,31200000,The centre of the area lies about 75 miles northeast of St. Louis Missouri. The area of areas not compatible with the life of the chinch bug have been subtracted.,3,1
10552,Gombe National Park,Not applicable,Kigoma,Tanzania,Africa,Not applicable,29,38,E,4,40,S,29.63333333,-4.666666667,-4.67,29.63,-4.67,29.63,,32000,The true area may be as much as 20% greater due to the rugged terrain.,4,1
10553,Eastern Pacific Ocean (West coast of Central America),Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Pacific Ocean,105,0,W,5,0,N,-105,5,7.75,-70.18,-56,-81.25,0,,None,2,1
10554,NAFO 0 to 4,Not applicable,Not applicable,Canada,North America,Not applicable,70,0,W,60,0,N,-70,60,72,-37.5,39,-40,0,,Co-ordinates for the centre of the area.,2,1
10555,"White-Notre Dame Bay, East Coast of Newfoundland",Not applicable,Newfoundland,Canada,North America,Not applicable,55,15,W,45,53,N,-55.25,45.88333333,49.5,-55.25,49.5,-55.25,0,,None,3,2
10556,"Bonavista Bay, East Coast of Newfoundland",Not applicable,Newfoundland,Canada,North America,Not applicable,50,45,W,45,47,N,-50.75,45.78333333,49,-53.75,49,-53.75,0,,None,3,2
10557,"Trinity Bay, East Coast of Newfoundland",Not applicable,Newfoundland,Canada,North America,Not applicable,50,45,W,45,30,N,-50.75,45.5,48,-53.5,48,-53.5,0,,None,3,2
10558,"Conception Bay, East Coast of Newfoundland",Not applicable,Newfoundland,Canada,North America,Not applicable,55,0,W,45,30,N,-55,45.5,47.75,-52.93,47.75,-52.93,0,,Co-ordinates of Newfoundland.,3,1
10559,NAFO 0 and 1,Not applicable,Not applicable,Canada,North America,Not applicable,55,0,W,65,0,N,-55,65,72,-40,52.5,-67.5,0,,Co-ordinates for the centre of the area.,2,1
10560,NAFO 4,Not applicable,Not applicable,Canada,North America,Not applicable,60,0,W,45,0,N,-60,45,51.33,-37.5,39,-40,0,,Co-ordinates for the centre of the area.,2,1
10561,California Coastline,Not applicable,California,USA,North America,Not applicable,122,0,W,36,0,N,-122,36,42,-114.1,32.5,-124.38,0,,Co-ordinates for the middle of the coastline.,2,1
10562,Baja California,Not applicable,Not applicable,Mexico,North America,Not applicable,114,0,W,27,0,N,-114,27,32.67,-112.75,28,-117.1,0,,Co-ordinates for the middle of the coastline.,3,1
10563,Alaskan West Coast,Not applicable,Alaska,USA,North America,Not applicable,150,0,W,60,0,N,-150,60,68.5,-157,54.5,-167.25,0,,Co-ordinates for the middle of the coastline.,3,1
10564,"British Columbia, West Coast",Not applicable,British Columbia,Canada,North America,Not applicable,125,0,W,51,0,N,-125,51,54.7,-122.75,49,-130.8,0,,Co-ordinates for the middle of the coastline.,3,1
10565,Mount Glorious,Mount Glorious,Queensland,Australia,Australia,Not applicable,152,46,E,27,20,S,152.7666667,-27.33333333,-27.33,152.77,-27.33,152.77,700,,None,4,2
10566,Mount Glorious,Mount Glorious,Queensland,Australia,Australia,Not applicable,152,46,E,27,20,S,152.7666667,-27.33333333,-27.33,152.77,-27.33,152.77,400,,None,4,2
10567,Mount Glorious,Mount Glorious,Queensland,Australia,Australia,Not applicable,152,46,E,27,20,S,152.7666667,-27.33333333,-27.33,152.77,-27.33,152.77,100,,None,4,2
10568,"County of Vasterbotten (part), near Umea",Umea,Vasterbotten,Sweden,Europe,Not applicable,19,0,E,64,30,N,19,64.5,64.5,21.62,63.33,18,,1000000,None,3,1
10569,"County of Vasterbotten (whole), near Umea",Umea,Vasterbotten,Sweden,Europe,Not applicable,18,0,E,65,0,N,18,65,66.3,21.62,63.33,14.3,,,None,3,1
10570,Stromsund,Stromsund,Jamtland,Sweden,Europe,Not applicable,15,35,E,63,15,N,15.58333333,63.25,63.83,15.5,63.83,15.5,,,"Co-ordinates given in paper: 64¡10'N, 15¡30'E",3,1
10571,Grimso Wildlife Research Area,Ridderhyttan,Varmland,Sweden,Europe,Not applicable,15,25,E,59,40,N,15.41666667,59.66666667,59.75,15.5,59.75,15.5,,,None,3,1
10572,Norrbotten and Vasterbotten,Norrbotten and Vasterbotten,Vasterbotten,Sweden,Europe,Not applicable,20,0,E,65,30,N,20,65.5,69.07,24.1,63.33,14.3,,,None,3,1
10573,Alajoki field plain,Alajoki,Vaasa,Finland,Europe,Not applicable,22,55,E,63,5,N,22.91666667,63.08333333,63.08,22.92,63.08,22.92,,6300,"Proportions of different habitats: cultivated field 72%, abandoned field 4%, forest 18%, marshland 5% and inhabited areas 2%.",3,2
10574,"Jasper Ridge (South end) Biological Preserve of Stanford University, San Mateo County, California",Not applicable,California,USA,North America,Not applicable,122,20,W,37,30,N,-122.3333333,37.5,37.4,-122.33,37.4,-122.33,180,4.5,"Universal Transverse Mercator Zone 10; 4139200-4139500m north and 569200-569350m east. Co-ordinates for San Mateo. Biological Preserve, previous uses, domesticated animal grazing and cereal production.",4,3
10575,Budapest (area bordering Budapest to the west),Budapest (area bordering Budapest to the west),Budapest,Hungary,Europe,Not applicable,18,55,E,47,32,N,18.91666667,47.53333333,47.5,18.92,47.5,18.92,,27,200 nest boxes with a spacing of 6-9 nest boxes per hectare.,4,3
10576,Colville River area,Not applicable,Alaska,USA,North America,Not applicable,153,0,W,67,0,N,-153,67,70.5,-150.4,68.9,-162.5,,,None,3,1
10577,Upper Yukon River area,Not applicable,Alaska,USA,North America,Not applicable,144,0,W,65,30,N,-144,65.5,66.75,-149,65.25,-141,,,None,2,1
10578,Snake River area,Not applicable,Idaho,USA,North America,Not applicable,116,30,W,45,30,N,-116.5,45.5,46.5,-111,42.5,-117,,,None,2,1
10579,"Plant Production Lab, Ruzyne",Ruzyne (Prague),Praha,Czech Republic,Europe,Not applicable,14,30,E,50,20,N,14.5,50.33333333,50.08,14.3,50.08,14.3,200,1,None,3,4
10580,Edinburgh,Edinburgh,City of Edinburgh,UK - Scotland,Europe,Not applicable,3,13,W,55,57,N,-3.216666667,55.95,55.98,-3.07,55.88,-3.32,,,None,4,2
10581,Copenhagen,Copenhagen,Copenhagen,Denmark,Europe,Not applicable,12,34,E,55,43,N,12.56666667,55.71666667,55.72,12.57,55.72,12.57,,,None,4,1
10582,High Mowthorpe,High Mowthorpe,North Yorkshire,UK - England,Europe,Not applicable,1,15,W,54,15,N,-1.25,54.25,54.1,-0.63,54.1,-0.63,,,Approximate co-ordinates.,4,1
10583,Shardlow,Shardlow,Derbyshire,UK - England,Europe,Not applicable,1,30,W,52,55,N,-1.5,52.91666667,52.87,-1.35,52.87,-1.35,,,Shardlow is near Derby for which the co-ordinates are given.,4,1
10584,Aberystwyth,Aberystwyth,Ceredigion,UK - Wales,Europe,Not applicable,4,5,W,52,25,N,-4.083333333,52.41666667,52.42,-4.08,52.42,-4.08,,,None,4,2
10585,Hereford,Hereford,Hereford and Worcester,UK - England,Europe,Not applicable,2,43,W,52,4,N,-2.716666667,52.06666667,52.067,-2.717,52.067,-2.717,,,The county of Hereford is now in the county of Hereford and Worcester.,4,2
10586,Long Ashton (IACR-Long Ashton),Long Ashton,Somerset - North,UK - England,Europe,Not applicable,2,40,W,51,25,N,-2.666666667,51.41666667,51.417,-2.67,51.417,-2.67,,,None,4,3
10587,Zeeland,Zeeland,Noord - Brabant,Netherlands,Europe,Not applicable,5,40,E,51,42,N,5.666666667,51.7,51.53,3.55,51.53,3.55,,,"There is also a province of the Netherlands called Zeeland (3¡45E, 51¡30N)",2,2
10588,Rosewarne,Rosewarne,Cornwall,UK - England,Europe,Not applicable,5,15,W,50,15,N,-5.25,50.25,50.22,-5.3,50.22,-5.3,,,Approximate co-ordinates.,2,2
10589,Starcross,Starcross,Devon,UK - England,Europe,Not applicable,3,27,W,50,38,N,-3.45,50.63333333,50.63,-3.45,50.63,-3.45,,,None,4,3
10590,Isle a la Crosse,Isle a la Crosse,Saskatchewan,Canada,North America,Not applicable,108,0,W,56,0,N,-108,56,56,-108,56,-108,500,,None,4,3
10591,Stanley,Stanley,Saskatchewan,Canada,North America,Not applicable,105,0,W,57,0,N,-105,57,57,-105,57,-105,500,,None,4,3
10592,Athabasca,Athabasca,Saskatchewan,Canada,North America,Not applicable,109,0,W,58,30,N,-109,58.5,60,-104.75,55.5,-110,500,,None,4,3
10593,Pelican Narrows,Pelican Narrows,Saskatchewan,Canada,North America,Not applicable,103,0,W,56,0,N,-103,56,55.17,-102.93,55.17,-102.93,500,,None,4,3
10594,Meadow Lake,Meadow Lake,Saskatchewan,Canada,North America,Not applicable,107,30,W,54,0,N,-107.5,54,54.13,-108.5,54.13,-108.5,500,,None,4,3
10595,Prince Albert,Prince Albert,Saskatchewan,Canada,North America,Not applicable,105,45,W,53,30,N,-105.75,53.5,53.18,-105.75,53.18,-105.75,500,,None,4,3
10596,Cumberland House,Cumberland House,Saskatchewan,Canada,North America,Not applicable,102,30,W,54,0,N,-102.5,54,53.95,-102.27,53.95,-102.27,500,,None,4,3
10597,"Grantsville, Tooele County","Grantsville, Tooele County",Utah,USA,North America,Not applicable,112,30,W,40,25,N,-112.5,40.41666667,40.42,-112.5,40.42,-112.5,900,,None,4,3
10598,Wirral peninsula,Not applicable,Cheshire,UK - England,Europe,Not applicable,3,0,W,53,30,N,-3,53.5,56.43,-2.88,53.22,-3.22,200,24624,"High disturbance, more than one effect.",4,2
10599,Bogan-Macquarie,Bogan-Macquarie,New South Wales,Australia,Australia,Not applicable,147,30,E,33,0,S,147.5,-33,-29.92,146.17,-33.8,150.13,500,2590000,None,2,1
10600,Hunter,Hunter Valley,New South Wales,Australia,Australia,Not applicable,151,40,E,32,30,S,151.6666667,-32.5,-31.83,151.9,-32.67,150.33,500,103600,None,2,1
10601,Liverpool Plains,Liverpool Plains,New South Wales,Australia,Australia,Not applicable,151,25,E,31,40,S,151.4166667,-31.66666667,-30.28,151.28,-31.63,149.7,500,802900,None,2,1
10602,Warrumbungles,Warrumbungles,New South Wales,Australia,Australia,Not applicable,148,30,E,33,0,S,148.5,-33,-31.13,149.38,-30.5,148.82,1000,310800,None,2,1
10603,Macintyre-Gwydir,Macintyre-Gwydir,New South Wales,Australia,Australia,Not applicable,151,0,E,29,0,S,151,-29,-28.8,151.5,-31.8,148.5,1000,3807300,None,2,1
10604,Bland,Bland,New South Wales,Australia,Australia,Not applicable,147,30,E,34,0,S,147.5,-34,-33.53,148.27,-34.33,146.38,500,595700,None,2,1
10605,Culgoa-Barwon,Culgoa-Barwon,New South Wales,Australia,Australia,Not applicable,147,30,E,30,0,S,147.5,-30,-28.17,149.7,-32,145,200,3962700,None,2,1
10606,St. Marcouf Island,Not applicable,Manche,France,Europe,Not applicable,1,10,W,49,30,N,-1.166666667,49.5,49.5,-1.17,49.5,-1.17,,,None,5,3
10607,"Chausey Island, St. Malo Gulf",Not applicable,Manche,France,Europe,Not applicable,1,50,W,48,53,N,-1.833333333,48.88333333,48.88,-1.83,48.88,-1.83,,,None,5,2
10608,North East England coast,Not applicable,Not applicable,UK - England,Europe,Not applicable,1,30,W,55,15,N,-1.5,55.25,55.8,0.13,53.57,-2.03,,,None,3,1
10609,Wales coast,Not applicable,Not applicable,UK - Wales,Europe,Not applicable,4,5,W,52,30,N,-4.083333333,52.5,53.42,-2.67,51.37,-4.33,,,None,3,1
10610,Coast of Central Norway,Not applicable,Not applicable,Norway,Europe,Not applicable,12,0,E,69,30,N,12,69.5,67,14.5,63,7.5,,,None,3,1
10611,Finnmark County,Not applicable,Finnmark,Norway,Europe,Not applicable,25,30,E,70,0,N,25.5,70,71,31,68.5,22,,,None,3,1
10612,Funk Islands,Not applicable,Newfoundland,Canada,North America,Not applicable,53,10,W,49,42,N,-53.16666667,49.7,49.75,-53.17,49.75,-53.17,0,,Co-ordinates of islands where ships came to sea ice.,4,2
10613,Chumstick,Chumstick,Washington,USA,North America,Not applicable,119,44,W,47,40,N,-119.7333333,47.66666667,47.68,-120.63,47.68,-120.63,1120,25000,Co-ordinates for a point 120km south of Concully. Altitude ranges from 460-1780m.,4,2
10614,Conconully,Conconully,Washington,USA,North America,Not applicable,119,44,W,48,32,N,-119.7333333,48.53333333,48.55,-119.75,48.55,-119.75,1490,25000,Altitude ranges from 460 - 2520m.,4,2
10615,"Waite Institute Garden, University of Adelaide",Adelaide,South Austalia,Australia,Australia,Not applicable,138,35,E,34,30,S,138.5833333,-34.5,-34.5,138.58,-34.5,138.58,,,Co-ordinates of the Adelaide area.,5,1
10616,Lisburn,Lisburn,"Antrim, Northern Ireland",UK - Northern Ireland,Europe,Not applicable,6,3,W,54,31,N,-6.05,54.51666667,54.5,-6.03,54.5,-6.03,,41440,Lisburn is within the area.,4,1
10617,"Bonneville Dam, Columbia River",Not applicable,Washington/Oregon,USA,North America,Not applicable,121,58,W,45,37,N,-121.9666667,45.61666667,45.62,-121.97,45.62,-121.97,,,None,4,2
10618,"The Dalles Dam, Columbia River",Not applicable,Washington/Oregon,USA,North America,Not applicable,121,10,W,45,37,N,-121.1666667,45.61666667,45.6,-121.17,45.6,-121.17,,,None,4,2
10619,Lake Manyara National Park,Not applicable,Arusha,Tanzania,Africa,Not applicable,35,45,E,3,30,S,35.75,-3.5,-3.4,35.9,-3.85,35.53,690,9200,"Area is in the range 8400-10000ha, as the area varied as the depth of Lake Manyara changed.",4,2
10620,Jamtland County,Not applicable,Jamtland,Sweden,Europe,Not applicable,15,0,E,63,30,N,15,63.5,65.1,17,61.55,12,,,None,3,1
10621,Norrbotten County,Not applicable,Norrbotten,Sweden,Europe,Not applicable,21,0,E,67,0,N,21,67,69.07,24.1,65.1,15.4,,,None,3,1
10622,Newborough Warren,Newborough (Niwbwrch),Isle of Anglesey,UK - Wales,Europe,Not applicable,4,23,W,53,8,N,-4.383333333,53.13333333,53.13,-4.38,53.13,-4.38,,10,F.C. Compartment 67. Plantation was planted in 1954. The area was about 25 acres.,3,3
10623,Kilpisjarvi area,Kilpisjarvi,Lappi,Finland,Europe,Not applicable,21,0,E,69,0,N,21,69,69,20.85,69,20.85,,,None,2,1
10624,Hardangervidda Plateau,Not applicable,Buskerud/Hordaland,Norway,Europe,Not applicable,7,30,E,60,15,N,7.5,60.25,60.4,8.75,59.5,6,1200,800000,Mean altitude of 1200m.,3,1
10625,"Estate 2, East Anglia",Not applicable,Not applicable,UK - England,Europe,Not applicable,1,0,W,52,30,N,-1,52.5,52.98,1.77,51.52,0.33,,,"Exact location unknown, approximate co-ordinates.",1,1
10626,"Estate 1, East Anglia",Not applicable,Not applicable,UK - England,Europe,Not applicable,1,0,W,52,30,N,-1,52.5,52.98,1.77,51.52,0.33,,,"Exact location unknown, approximate co-ordinates.",1,1
10627,Green River Area,Not applicable,New Brunswick,Canada,North America,Not applicable,68,10,W,47,30,N,-68.16666667,47.5,47.32,-68.13,47.32,-68.13,,,Co-ordinates of the Green River. Green River Field Station.,3,1
10629,Carnarvon area,Carnarvon,Western Australia,Australia,Australia,Indian Ocean,112,0,E,26,0,S,112,-26,-26,112,-26,112,0,,"Co-ordinates are for the water off Dirk Hartog Island, which was central in the survey area.",3,1
10630,Coast of West Greenland,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,53,0,W,65,0,N,-53,65,78.5,-45,60,-70.88,0,,None,3,1
10631,"Jasper Ridge Biological Preserve, Site 11, San Francisco",San Francisco,California,USA,North America,Not applicable,122,8,W,37,20,N,-122.1333333,37.33333333,37.33,-122.13,37.33,-122.13,,,Undisturbed area. Located between the Pacific Ocean and San Francisco Bay in a valley on a south-west facing slope.,3,4
10632,"Jasper Ridge Biological Preserve, Site 29, San Francisco",San Francisco,California,USA,North America,Not applicable,122,8,W,37,20,N,-122.1333333,37.33333333,37.33,-122.13,37.33,-122.13,,,Located between the Pacific Ocean and San Francisco Bay in a valley with an east-facing slope towards the bay. The site is mainly outside the boundaries of the preserve. Heavily disturbed by roadbuilding (prior to 1967) and subdivision.,3,4
10633,Regina area,Not applicable,Saskatchewan,Canada,North America,Not applicable,104,38,W,50,30,N,-104.6333333,50.5,50.5,-104.5,50.38,-104.7,,77700,Co-ordinates of Regina town. Approximate area.,3,1
10634,Avalon Peninsula,Not applicable,Newfoundland,Canada,North America,Not applicable,53,30,W,47,30,N,-53.5,47.5,48.15,-52.63,46.6,-54.18,214,1040000,Average altitude.,4,1
10635,Tullgarn 1,Not applicable,Stockholm,Sweden,Europe,Not applicable,17,30,E,59,0,N,17.5,59,59,17.5,59,17.5,,24,"Area contains 24 patches, area 0.5-17.1 m^2",3,3
10636,"Mid Waterfall Reef, Goat Island Marine Reserve, Cape Rodney",Not applicable,Northland,New Zealand,Australia,Not applicable,174,49,E,36,18,S,174.8166667,-36.3,-36.3,174.82,-36.3,174.82,-6.5,,The reserve has full protection from human interference. Depth: 5 to 8m. Co-ordinates of Cape Rodney.,3,1
10637,Denmark,Not applicable,Not applicable,Denmark,Europe,Not applicable,10,0,E,57,0,N,10,57,57.74416,8.091389,54.570271,12.61806,,4303026,None,3,1
10638,Northern England,Not applicable,Not applicable,UK - England,Europe,Not applicable,2,0,W,54,30,N,-2,54.5,55.8,0.37,53,-3.6,,,None,2,1
10639,West-Central England,Not applicable,Not applicable,UK - England,Europe,Not applicable,2,0,W,52,30,N,-2,52.5,53,-0.83,51.82,-3.22,,,None,2,1
10640,East-Central England,Not applicable,Not applicable,UK - England,Europe,Not applicable,0,0,,53,0,N,0,53,53,0.33,51.82,-0.83,,,None,2,1
10641,South-East England,Not applicable,Not applicable,UK - England,Europe,Not applicable,0,0,,51,30,N,0,51.5,51.82,1.43,50.72,-1.68,,,None,2,1
10642,Wales,Not applicable,Not applicable,UK - Wales,Europe,Not applicable,3,30,W,52,30,N,-3.5,52.5,53.42,-2.63,51.37,-4.33,,,None,3,1
10643,South-West England,Not applicable,Not applicable,UK - England,Europe,Not applicable,2,30,W,51,30,N,-2.5,51.5,51.82,-1.68,49.95,-5.72,,,None,2,1
10644,"Kralo Heath, Dwingelder Veld, Site Z",Dwingelo/Spier,Drenthe,Netherlands,Europe,Not applicable,6,22,E,52,49,N,6.366666667,52.81666667,52.82,6.37,52.82,6.37,,2,None,3,4
10645,"Kralo Heath, Dwingelder Veld, Site N",Dwingelo/Spier,Drenthe,Netherlands,Europe,Not applicable,6,22,E,52,49,N,6.366666667,52.81666667,52.82,6.37,52.82,6.37,,2,None,3,4
10646,"Kralo Heath, Dwingelder Veld, Site CB",Dwingelo/Spier,Drenthe,Netherlands,Europe,Not applicable,6,22,E,52,49,N,6.366666667,52.81666667,52.82,6.37,52.82,6.37,,2,None,3,4
10647,"Kralo Heath, Dwingelder Veld",Dwingelo/Spier,Drenthe,Netherlands,Europe,Not applicable,6,22,E,52,49,N,6.366666667,52.81666667,52.82,6.37,52.82,6.37,,1600,None,3,2
10648,Wijster Biological Station,Wijster,Drenthe,Netherlands,Europe,Not applicable,6,30,E,52,49,N,6.5,52.81666667,52.82,6.5,52.82,6.5,,0.17,None,4,4
10649,Cothill,Cothill,Oxfordshire,UK - England,Europe,Not applicable,1,19,W,51,45,N,-1.316666667,51.75,51.7,-1.32,51.68,-1.33,,7,The site was between Cothill and Dry Sandford.,4,3
10650,S. (Sudur) Mulasysla and E. (Austur) Skaftafellssysla,Not applicable,S. (Sudur) Mulasysla and E. (Austur) Skaftafellssysla,Iceland,Europe,Not applicable,15,0,W,64,30,N,-15,64.5,65.2,-13.5,63.75,-17.37,,,None,3,1
10651,"Grytubakkahreppur, Tjorneshreppur, Prestholarhreppur, Saudaneshreppur and Borgarfjardarhreppur. (Five coastal communes)",Not applicable,N. (Nordur) and S. (Sudur) Thingeyjarsysla and N. (Nordur) Mulasysla,Iceland,Europe,Not applicable,16,0,W,66,30,N,-16,66.5,66.5,-13.75,65.5,-18.13,,,Co-ordinates of Prestholarhreppur.,3,1
